,STATE_COUNTY,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME,YEAR_x,UNINSURED_RATE,YEAR_y,SOME_COLLEGE
1496,CA_CALAVERAS,13511,0.584,7944,0.34340000000000004,29329.0,2017.0,0.106,2017.0,0.589
1497,CA_COLUSA,3551,0.5354,2661,0.4012,21579.0,2017.0,0.169,2017.0,0.48700000000000004
1501,CA_FRESNO,124049,0.4394,141341,0.5006,20208.0,2017.0,0.154,2017.0,0.517
1502,CA_GLENN,5788,0.6112,3065,0.3237,22148.0,2017.0,0.18,2017.0,0.46799999999999997
1503,CA_HUMBOLDT,18373,0.31010000000000004,33200,0.5604,23540.0,2017.0,0.149,2017.0,0.6509999999999999
1504,CA_IMPERIAL,12704,0.2642,32667,0.6793,16763.0,2017.0,0.16,2017.0,0.5379999999999999
1505,CA_INYO,4248,0.5254,3155,0.3902000000000001,27441.0,2017.0,0.134,2017.0,0.5379999999999999
1506,CA_KERN,129584,0.5307,98689,0.4042,20295.0,2017.0,0.145,2017.0,0.46
1507,CA_KINGS,18093,0.5335,13617,0.4015,18429.0,2017.0,0.143,2017.0,0.49700000000000005
1508,CA_LAKE,10599,0.4327,11496,0.4693,21537.0,2017.0,0.159,2017.0,0.507
1509,CA_LASSEN,7574,0.7197,2224,0.2113,19931.0,2017.0,0.093,2017.0,0.384
1511,CA_MADERA,23357,0.5418,17029,0.395,17847.0,2017.0,0.174,2017.0,0.429
1512,CA_MARIN,21771,0.1563,108707,0.7805,56791.0,2017.0,0.087,2017.0,0.7509999999999999
1513,CA_MARIPOSA,5185,0.5841,3122,0.3517,26988.0,2017.0,0.126,2017.0,0.63
1514,CA_MENDOCINO,10888,0.2905,22079,0.5891,23306.0,2017.0,0.158,2017.0,0.5579999999999999
1515,CA_MERCED,28725,0.4058,37317,0.5272,18177.0,2017.0,0.149,2017.0,0.45
1516,CA_MODOC,2696,0.7117,877,0.2315,21200.0,2017.0,0.153,2017.0,0.6759999999999999
1517,CA_MONO,2111,0.4001,2773,0.5256000000000001,28046.0,2017.0,0.165,2017.0,0.6779999999999999
1518,CA_MONTEREY,34895,0.2616,89088,0.6678000000000001,24775.0,2017.0,0.174,2017.0,0.45
1519,CA_NAPA,17411,0.2837,39199,0.6386999999999999,34795.0,2017.0,0.125,2017.0,0.581
1520,CA_NEVADA,23365,0.4253,26053,0.4743,32346.0,2017.0,0.117,2017.0,0.7020000000000001
1521,CA_ORANGE,507148,0.4235,609961,0.5094,34057.0,2017.0,0.134,2017.0,0.672
1522,CA_PLACER,95138,0.5203,73509,0.402,34886.0,2017.0,0.088,2017.0,0.7709999999999999
1523,CA_PLUMAS,5420,0.5600999999999999,3459,0.3575,29806.0,2017.0,0.119,2017.0,0.623
1524,CA_RIVERSIDE,333243,0.4435,373695,0.4973,23591.0,2017.0,0.17,2017.0,0.535
1525,CA_SACRAMENTO,189789,0.3393,326023,0.5829,26739.0,2017.0,0.115,2017.0,0.662
1536,CA_SHASTA,51778,0.6468,22301,0.2786,23670.0,2017.0,0.135,2017.0,0.653
1537,CA_SIERRA,1048,0.5727,601,0.3284,24996.0,2017.0,0.15,2017.0,0.565
1538,CA_SISKIYOU,11341,0.5534,7234,0.353,22293.0,2017.0,0.146,2017.0,0.628
1539,CA_SOLANO,51920,0.3126,102360,0.6162,28929.0,2017.0,0.103,2017.0,0.634
1540,CA_SONOMA,51408,0.2223,160435,0.6938,32835.0,2017.0,0.128,2017.0,0.63
1541,CA_STANISLAUS,78494,0.456,81647,0.4743,21663.0,2017.0,0.128,2017.0,0.507
1542,CA_SUTTER,18176,0.5422,13076,0.3901,23602.0,2017.0,0.146,2017.0,0.541
1543,CA_TEHAMA,15494,0.6481,6809,0.2848,20439.0,2017.0,0.133,2017.0,0.518
1544,CA_TRINITY,2812,0.4945000000000001,2214,0.3894,22905.0,2017.0,0.127,2017.0,0.639
1545,CA_TULARE,58299,0.519,47585,0.4236,17894.0,2017.0,0.167,2017.0,0.43700000000000006
1546,CA_TUOLUMNE,14551,0.57,9123,0.3574,25943.0,2017.0,0.115,2017.0,0.557
1547,CA_VENTURA,132323,0.3762,194402,0.5527000000000001,32930.0,2017.0,0.131,2017.0,0.62
1548,CA_YOLO,20739,0.2526,54752,0.667,27730.0,2017.0,0.113,2017.0,0.688
1549,CA_YUBA,13170,0.5727,7910,0.3439,19244.0,2017.0,0.143,2017.0,0.55
1551,MD_ALLEGANY,21270,0.674,7875,0.257,21211.0,2017.0,0.075,2017.0,0.521
1555,MD_CALVERT,26176,0.5522,18225,0.3844,38260.0,2017.0,0.055,2017.0,0.675
1556,MD_CAROLINE,9368,0.6695,4009,0.2865,25211.0,2017.0,0.105,2017.0,0.449
1557,MD_CARROLL,57385,0.6456999999999999,25749,0.2897,36153.0,2017.0,0.055,2017.0,0.706
1558,MD_CECIL,28866,0.6256,13650,0.2958,29518.0,2017.0,0.072,2017.0,0.5529999999999999
1559,MD_CHARLES,25529,0.329,49035,0.632,37277.0,2017.0,0.061,2017.0,0.669
1560,MD_DORCHESTER,8413,0.5329999999999999,6245,0.3955,26388.0,2017.0,0.099,2017.0,0.551
1561,MD_FREDERICK,58502,0.4754,55109,0.4478,36917.0,2017.0,0.067,2017.0,0.75
1562,MD_GARRETT,10775,0.7691,2566,0.1832,24932.0,2017.0,0.094,2017.0,0.524
1563,MD_HARFORD,77443,0.5842,46553,0.3512,35425.0,2017.0,0.057,2017.0,0.72
1564,MD_HOWARD,47484,0.2928,102597,0.6325999999999999,48172.0,2017.0,0.052,2017.0,0.8490000000000001
1565,MD_KENT,4876,0.4866,4575,0.4566,31502.0,2017.0,0.103,2017.0,0.598
1566,MD_MONTGOMERY,87337,0.197,330366,0.7451000000000001,49038.0,2017.0,0.1,2017.0,0.772
1570,MD_SOMERSET,5341,0.5398,4196,0.4241,16748.0,2017.0,0.107,2017.0,0.379
1571,MD_TALBOT,10487,0.5268,8294,0.4167,38022.0,2017.0,0.096,2017.0,0.59
1573,MD_WICOMICO,21994,0.524,17727,0.422,25378.0,2017.0,0.107,2017.0,0.63
1574,MD_WORCESTER,16890,0.6125,9435,0.3421,32887.0,2017.0,0.102,2017.0,0.636
1575,MA_BARNSTABLE,72430,0.5252,54099,0.3923,36142.0,2017.0,0.041,2017.0,0.68
1576,MA_BERKSHIRE,43714,0.6573,16839,0.2532,29294.0,2017.0,0.04,2017.0,0.622
1577,MA_BRISTOL,129540,0.5047,105443,0.4108,28837.0,2017.0,0.043,2017.0,0.608
1578,MA_DUKES,8400,0.7088,2477,0.209,33363.0,2017.0,0.047,2017.0,0.725
1579,MA_ESSEX,222310,0.5660000000000001,136316,0.34700000000000003,35167.0,2017.0,0.04,2017.0,0.6809999999999999
1580,MA_FRANKLIN,24478,0.6192,10364,0.2622,29259.0,2017.0,0.036,2017.0,0.701
1581,MA_HAMPDEN,112590,0.5378000000000001,78685,0.3759,25817.0,2017.0,0.042,2017.0,0.5920000000000001
1582,MA_HAMPSHIRE,55367,0.6466,21790,0.2545,29460.0,2017.0,0.038,2017.0,0.7809999999999999
1583,MA_MIDDLESEX,520360,0.6435,219793,0.2718,42861.0,2017.0,0.032,2017.0,0.792
1584,MA_NANTUCKET,4146,0.6297999999999999,1892,0.2874,47331.0,2017.0,0.051,2017.0,0.718
1585,MA_NORFOLK,221819,0.5922,119723,0.3197,44692.0,2017.0,0.027,2017.0,0.82
1586,MA_PLYMOUTH,135513,0.4919,115369,0.4188,35220.0,2017.0,0.034,2017.0,0.6829999999999999
1587,MA_SUFFOLK,245751,0.7746999999999999,50421,0.159,32835.0,2017.0,0.053,2017.0,0.7170000000000001
1588,MA_WORCESTER,198778,0.5018,157682,0.3981,31537.0,2017.0,0.035,2017.0,0.679
1589,LA_ACADIA,5638,0.2058,21162,0.7726000000000001,19910.0,2017.0,0.178,2017.0,0.435
1590,LA_ALLEN,2106,0.2278,6867,0.7428,18857.0,2017.0,0.177,2017.0,0.39899999999999997
1591,LA_ASCENSION,16476,0.3013,36143,0.6609999999999999,28178.0,2017.0,0.123,2017.0,0.625
1592,LA_ASSUMPTION,3931,0.3605,6714,0.6157,21743.0,2017.0,0.178,2017.0,0.45
1593,LA_AVOYELLES,5035,0.3036,11165,0.6731999999999999,18006.0,2017.0,0.181,2017.0,0.366
1594,LA_BEAUREGARD,2393,0.15869999999999998,12238,0.8116,22509.0,2017.0,0.166,2017.0,0.441
1595,LA_BIENVILLE,3129,0.4467,3756,0.5362,18958.0,2017.0,0.161,2017.0,0.444
1596,LA_BOSSIER,12641,0.2536,35474,0.7116,27429.0,2017.0,0.147,2017.0,0.6679999999999999
1597,LA_CADDO,53483,0.5055,49006,0.4632,24308.0,2017.0,0.165,2017.0,0.5760000000000001
1598,LA_CADDO,53483,0.5055,49006,0.4632,24308.0,2017.0,0.165,2016.0,0.573
1599,LA_CADDO,53483,0.5055,49006,0.4632,24308.0,2017.0,0.165,2015.0,0.57
1600,LA_CALCASIEU,26296,0.3139,54191,0.6468,24355.0,2017.0,0.172,2017.0,0.5589999999999999
1601,LA_CALDWELL,788,0.1679,3822,0.8146,22782.0,2017.0,0.185,2017.0,0.335
1602,LA_CAMERON,323,0.0875,3256,0.8819,29559.0,2017.0,0.161,2017.0,0.618
1603,LA_CATAHOULA,1322,0.2722,3479,0.7164,19970.0,2017.0,0.202,2017.0,0.35700000000000004
1604,LA_CLAIBORNE,2717,0.4231,3585,0.5583,17512.0,2017.0,0.2,2017.0,0.365
1605,LA_CONCORDIA,3272,0.3688,5477,0.6173,16431.0,2017.0,0.206,2017.0,0.38799999999999996
1610,LA_EVANGELINE,4208,0.2828,10360,0.6960999999999999,18023.0,2017.0,0.166,2017.0,0.418
1611,LA_FRANKLIN,2506,0.2735,6514,0.711,17752.0,2017.0,0.203,2017.0,0.349
1612,LA_GRANT,1181,0.13390000000000002,7408,0.8398,19018.0,2017.0,0.172,2017.0,0.37200000000000005
1613,LA_IBERIA,10698,0.3296,20903,0.6441,22997.0,2017.0,0.176,2017.0,0.424
1614,LA_IBERVILLE,8324,0.5189,7320,0.4563,21177.0,2017.0,0.158,2017.0,0.465
1615,LA_JACKSON,2139,0.2866,5169,0.6925,19188.0,2017.0,0.173,2017.0,0.373
1616,LA_JEFFERSON,73670,0.4056,100398,0.5527000000000001,26908.0,2017.0,0.183,2017.0,0.586
1618,LA_LAFAYETTE,32726,0.3099,68195,0.6457999999999999,28901.0,2017.0,0.164,2017.0,0.644
1619,LA_LAFOURCHE,8423,0.2023,31959,0.7674,24798.0,2017.0,0.184,2017.0,0.43
1620,LA_LASALLE,605,0.09210000000000003,5836,0.8884000000000001,22481.0,2017.0,0.159,2017.0,0.384
1621,LA_LINCOLN,7107,0.3807,10761,0.5764,20633.0,2017.0,0.206,2017.0,0.654
1622,LA_LIVINGSTON,6950,0.1204,48824,0.8456999999999999,25076.0,2017.0,0.155,2017.0,0.525
1623,LA_MADISON,2744,0.5799,1927,0.4072,13585.0,2017.0,0.196,2017.0,0.35100000000000003
1624,LA_MOREHOUSE,5155,0.4349,6502,0.5486,16683.0,2017.0,0.184,2017.0,0.36700000000000005
1625,LA_NATCHITOCHES,7144,0.4298,8968,0.5396,20802.0,2017.0,0.184,2017.0,0.5720000000000001
1626,LA_ORLEANS,133996,0.8081,24292,0.1465,26500.0,2017.0,0.183,2017.0,0.69
1627,LA_OUACHITA,24428,0.3591,41734,0.6136,21917.0,2017.0,0.17,2017.0,0.542
1628,LA_PLAQUEMINES,3347,0.3166,6900,0.6526000000000001,25748.0,2017.0,0.168,2017.0,0.5
1630,LA_RAPIDES,18322,0.3223,36816,0.6476999999999999,22126.0,2017.0,0.163,2017.0,0.498
1632,LA_RICHLAND,3157,0.329,6287,0.6551,18669.0,2017.0,0.187,2017.0,0.377
1633,LA_SABINE,1703,0.174,7879,0.805,22229.0,2017.0,0.21,2017.0,0.449
1643,LA_TANGIPAHOA,16878,0.322,33959,0.6479,21273.0,2017.0,0.18,2017.0,0.54
1644,LA_TENSAS,1332,0.5228,1182,0.4639,17175.0,2017.0,0.199,2017.0,0.371
1645,LA_TERREBONNE,10665,0.243,31902,0.7268000000000001,24114.0,2017.0,0.191,2017.0,0.43700000000000006
1646,LA_UNION,2691,0.247,7972,0.7318000000000001,19412.0,2017.0,0.188,2017.0,0.408
1647,LA_VERMILION,4857,0.1895,20063,0.7827,22589.0,2017.0,0.168,2017.0,0.414
1648,LA_VERNON,2665,0.1602,13471,0.8099,21396.0,2017.0,0.147,2017.0,0.621
1650,LA_WEBSTER,6260,0.345,11542,0.6361,19871.0,2017.0,0.175,2017.0,0.43200000000000005
1654,LA_WINN,1644,0.258,4608,0.7232,16789.0,2017.0,0.183,2017.0,0.38
