,STATE_COUNTY,PERCENT,tax,property_tax,sales_tax,business_tax,utility_tax,hotel_tax,bonds,ordinance,infrastructure,roads,parks,social_services,mental_health,substance_abuse,affordable_housing,emergency_services,fire,police,paramedic,spending_limit,cannabis,education,library,school,land_use,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME
149,CA_INYO,64.4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4248,0.5254,3155,0.3902000000000001,27441
150,CA_INYO,54.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4248,0.5254,3155,0.3902000000000001,27441
151,CA_INYO,53.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4248,0.5254,3155,0.3902000000000001,27441
152,CA_KERN,41.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
153,CA_KERN,51.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,129584,0.5307,98689,0.4042,20295
154,CA_KINGS,66.3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,18093,0.5335,13617,0.4015,18429
155,CA_KINGS,65.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,18093,0.5335,13617,0.4015,18429
156,CA_LAKE,62.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10599,0.4327,11496,0.4693,21537
157,CA_LASSEN,70.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574,0.7197,2224,0.2113,19931
158,CA_MODOC,66.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696,0.7117,877,0.2315,21200
159,CA_LASSEN,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574,0.7197,2224,0.2113,19931
160,CA_MODOC,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696,0.7117,877,0.2315,21200
161,CA_LASSEN,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574,0.7197,2224,0.2113,19931
162,CA_LOS ANGELES,74.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
163,CA_LOS ANGELES,71.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
164,CA_MARIN,67.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
165,CA_MARIN,71.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
166,CA_MARIN,89.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
167,CA_MARIN,63.3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
168,CA_MARIN,81.6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
169,CA_MENDOCINO,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
170,CA_MENDOCINO,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
171,CA_MENDOCINO,66.2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
172,CA_MENDOCINO,63.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10888,0.2905,22079,0.5891,23306
173,CA_MENDOCINO,68.5,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,10888,0.2905,22079,0.5891,23306
174,CA_MENDOCINO,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10888,0.2905,22079,0.5891,23306
175,CA_MENDOCINO,64.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
176,CA_MERCED,71.2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28725,0.4058,37317,0.5272,18177
177,CA_MONTEREY,67.7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
178,CA_MONTEREY,73.7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
179,CA_MONTEREY,56.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34895,0.2616,89088,0.6678000000000001,24775
180,CA_NAPA,45.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
181,CA_NAPA,64.7,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
182,CA_NAPA,47.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
183,CA_NAPA,71.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
184,CA_NEVADA,40.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23365,0.4253,26053,0.4743,32346
185,CA_NEVADA,70.8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,23365,0.4253,26053,0.4743,32346
186,CA_ORANGE,69.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
187,CA_ORANGE,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
188,CA_PLACER,63.8,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95138,0.5203,73509,0.402,34886
189,CA_PLUMAS,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420,0.5600999999999999,3459,0.3575,29806
190,CA_SACRAMENTO,65.7,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189789,0.3393,326023,0.5829,26739
191,CA_SAN BENITO,59.8,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841,0.3576,12521,0.5710999999999999,25914
192,CA_SAN BERNARDINO,39.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,271240,0.4148,340833,0.5212,21332
193,CA_SAN BERNARDINO,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271240,0.4148,340833,0.5212,21332
194,CA_SAN BERNARDINO,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271240,0.4148,340833,0.5212,21332
195,CA_SAN DIEGO,55.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477766,0.3657,735476,0.563,30668
196,CA_SAN DIEGO,58.4,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,477766,0.3657,735476,0.563,30668
197,CA_SAN DIEGO,36.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477766,0.3657,735476,0.563,30668
198,CA_SAN FRANCISCO,79.3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
199,CA_SAN FRANCISCO,60.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
200,CA_SAN FRANCISCO,67.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
201,CA_SAN FRANCISCO,80.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
202,CA_SAN FRANCISCO,79.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
203,CA_SAN FRANCISCO,34.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
204,CA_SAN FRANCISCO,62.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
205,CA_SAN FRANCISCO,1384.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
206,CA_SAN FRANCISCO,76.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
207,CA_SAN FRANCISCO,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
208,CA_SAN FRANCISCO,78.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
209,CA_SAN FRANCISCO,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
210,CA_SAN FRANCISCO,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
211,CA_SAN FRANCISCO,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
212,CA_SAN FRANCISCO,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
213,CA_SAN FRANCISCO,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
214,CA_SAN FRANCISCO,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
215,CA_SAN FRANCISCO,44.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
216,CA_SAN FRANCISCO,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37688,0.0929,345084,0.8504,48486
217,CA_SAN FRANCISCO,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
218,CA_SAN FRANCISCO,3606.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
219,CA_SAN FRANCISCO,51.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
220,CA_SAN FRANCISCO,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
221,CA_SAN FRANCISCO,63.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
222,CA_SAN FRANCISCO,87.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
223,CA_SAN FRANCISCO,35.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
224,CA_SAN FRANCISCO,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
225,CA_SAN LUIS OBISPO,66.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56164,0.416,67107,0.4971,29954
226,CA_SAN MATEO,76.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,57929,0.1843,237882,0.7567,45732
227,CA_SAN MATEO,70.4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
228,CA_SANTA BARBARA,61.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56365,0.3188,107142,0.6061,30352
229,CA_SANTA BARBARA,51.3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,56365,0.3188,107142,0.6061,30352
230,CA_SANTA BARBARA,87.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56365,0.3188,107142,0.6061,30352
231,CA_SANTA CLARA,78.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144826,0.2058,511684,0.7271,41513
232,CA_SANTA CLARA,67.9,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,144826,0.2058,511684,0.7271,41513
233,CA_SANTA CRUZ,67.8,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22438,0.17420000000000002,95249,0.7394,32295
234,CA_SANTA CRUZ,80.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,22438,0.17420000000000002,95249,0.7394,32295
235,CA_SIERRA,38.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1048,0.5727,601,0.3284,24996
236,CA_SIERRA,42.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1048,0.5727,601,0.3284,24996
237,CA_SISKIYOU,47.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11341,0.5534,7234,0.353,22293
238,CA_SISKIYOU,49.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341,0.5534,7234,0.353,22293
239,CA_SISKIYOU,60.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11341,0.5534,7234,0.353,22293
240,CA_SISKIYOU,58.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11341,0.5534,7234,0.353,22293
241,CA_SISKIYOU,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11341,0.5534,7234,0.353,22293
242,CA_SISKIYOU,40.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341,0.5534,7234,0.353,22293
243,CA_SISKIYOU,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341,0.5534,7234,0.353,22293
244,CA_SOLANO,44.3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51920,0.3126,102360,0.6162,28929
245,CA_SOLANO,64.5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51920,0.3126,102360,0.6162,28929
246,CA_SOLANO,53.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51920,0.3126,102360,0.6162,28929
247,CA_SOLANO,62.6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51920,0.3126,102360,0.6162,28929
248,CA_SOLANO,59.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51920,0.3126,102360,0.6162,28929
249,CA_SONOMA,65.1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,51408,0.2223,160435,0.6938,32835
250,CA_SONOMA,68.2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51408,0.2223,160435,0.6938,32835
251,CA_SONOMA,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,51408,0.2223,160435,0.6938,32835
252,CA_SONOMA,81.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51408,0.2223,160435,0.6938,32835
253,CA_SONOMA,57.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51408,0.2223,160435,0.6938,32835
254,CA_STANISLAUS,72.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,78494,0.456,81647,0.4743,21663
255,CA_TEHAMA,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15494,0.6481,6809,0.2848,20439
256,CA_TUOLUMNE,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14551,0.57,9123,0.3574,25943
257,CA_VENTURA,57.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132323,0.3762,194402,0.5527000000000001,32930
258,CA_VENTURA,57.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132323,0.3762,194402,0.5527000000000001,32930
259,CA_VENTURA,46.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,132323,0.3762,194402,0.5527000000000001,32930
260,CA_YUBA,37.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13170,0.5727,7910,0.3439,19244
261,CA_YUBA,44.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13170,0.5727,7910,0.3439,19244
262,CA_YUBA,45.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13170,0.5727,7910,0.3439,19244
263,CA_ALAMEDA,73.3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
264,CA_ALAMEDA,70.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
265,CA_ALAMEDA,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
266,CA_ALAMEDA,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
267,CA_ALAMEDA,71.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
268,CA_ALAMEDA,78.6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
269,CA_ALAMEDA,29.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
270,CA_ALAMEDA,74.9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
271,CA_ALAMEDA,60.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
272,CA_ALAMEDA,61.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,95922,0.1466,514842,0.7868999999999999,35763
273,CA_ALAMEDA,61.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
274,CA_ALAMEDA,75.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
275,CA_ALAMEDA,65.9,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
276,CA_ALAMEDA,68.9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,95922,0.1466,514842,0.7868999999999999,35763
277,CA_ALAMEDA,78.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,95922,0.1466,514842,0.7868999999999999,35763
278,CA_ALAMEDA,86.6,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
279,CA_ALAMEDA,82.1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
280,CA_ALAMEDA,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
281,CA_ALAMEDA,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
282,CA_ALAMEDA,76.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
283,CA_ALAMEDA,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95922,0.1466,514842,0.7868999999999999,35763
284,CA_ALAMEDA,88.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
285,CA_ALAMEDA,64.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
286,CA_ALAMEDA,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95922,0.1466,514842,0.7868999999999999,35763
287,CA_ALAMEDA,53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
288,CA_ALAMEDA,83.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
289,CA_ALAMEDA,81.2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,95922,0.1466,514842,0.7868999999999999,35763
290,CA_ALAMEDA,87.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
291,CA_ALAMEDA,55.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
292,CA_ALAMEDA,64.7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
293,CA_ALAMEDA,73.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
294,CA_ALAMEDA,34.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
295,CA_ALAMEDA,34.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
296,CA_ALAMEDA,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
297,CA_ALAMEDA,75.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
298,CA_ALAMEDA,37.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
299,CA_BUTTE,40.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45144,0.4724,41567,0.435,23787
300,CA_BUTTE,52.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45144,0.4724,41567,0.435,23787
301,CA_BUTTE,43.4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,45144,0.4724,41567,0.435,23787
302,CA_BUTTE,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45144,0.4724,41567,0.435,23787
303,CA_BUTTE,80.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45144,0.4724,41567,0.435,23787
304,CA_BUTTE,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45144,0.4724,41567,0.435,23787
305,CA_COLUSA,40.9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551,0.5354,2661,0.4012,21579
306,CA_CONTRA COSTA,79.2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115956,0.2487,319287,0.6849,38219
